GEOID,scag_coverage_pct,scag_parcel_count,lac_coverage_pct,lac_parcel_count,coverage_diff
060372412021,1.38,4,1.91,7,0.53
060372412022,3.29,11,3.62,12,0.33000000000000007
060372412023,2.54,11,4.1,20,1.5599999999999996
060372412024,4.62,8,4.36,13,0.2599999999999998
060372412025,3.95,8,5.05,10,1.0999999999999996
060372413001,0.0,0,0.16,2,0.16
060372413002,5.43,1,5.43,1,0.0
060372414001,0.27,1,4.7,9,4.43
060372414002,0.22,2,0.78,8,0.56
060372420001,1.46,5,2.32,4,0.8599999999999999
060372420002,6.38,8,6.72,11,0.33999999999999986
060372420003,0.92,2,3.03,3,2.11
060372421001,3.44,1,7.14,3,3.6999999999999997
060372422011,0.82,4,0.62,3,0.19999999999999996
060372422012,2.89,11,1.44,6,1.4500000000000002
060372422021,0.0,0,0.0,0,0.0
060372422022,0.88,2,0.57,2,0.31000000000000005
060372423001,0.72,2,0.95,3,0.22999999999999998
060372423002,19.62,10,16.71,13,2.91
060372423003,1.4,5,5.41,7,4.01
060372426001,1.13,2,0.47,3,0.6599999999999999
060372426002,18.21,13,1.65,6,16.560000000000002
060372426003,5.66,12,5.66,12,0.0
060372427001,1.84,2,3.15,7,1.3099999999999998
060372427002,2.25,18,5.86,21,3.6100000000000003
060372427003,0.55,3,5.31,5,4.76
060372430011,1.4,4,4.32,12,2.9200000000000004
060372430012,0.64,2,1.06,3,0.42000000000000004
060372430021,0.33,1,1.59,6,1.26
060372430022,0.68,4,2.98,9,2.3
060372431001,1.57,7,1.71,8,0.1399999999999999
060372431002,0.0,0,0.0,0,0.0
060372431003,2.84,10,5.11,13,2.2700000000000005
060372611021,0.04,2,0.0,0,0.04
060372611022,0.18,2,0.0,0,0.18
060372611023,0.23,3,0.0,0,0.23
060372611031,0.11,1,0.0,0,0.11
060372611041,1.71,3,0.0,0,1.71
060372612001,100.0,81,0.4,5,99.6
060372612002,0.08,4,0.04,2,0.04
060372621001,0.7,3,0.37,3,0.32999999999999996
060372621002,0.0,0,0.1,1,0.1
060372621003,11.26,2,0.67,1,10.59
060372622001,1.31,17,0.84,11,0.4700000000000001
060372622002,8.75,27,0.13,3,8.62
060372622003,0.0,0,0.2,6,0.2
060372623011,0.07,1,0.0,0,0.07
060372623021,1.32,1,1.68,2,0.3599999999999999
060372623022,0.13,1,0.0,0,0.13
060372623031,0.39,3,0.0,0,0.39
060372623032,0.0,0,0.0,0,0.0
060372623033,0.71,1,0.0,0,0.71
060372624001,0.0,0,0.0,0,0.0
060372624002,0.07,3,0.0,0,0.07
060372625011,0.17,1,0.02,1,0.15000000000000002
060372625012,8.07,19,10.59,22,2.5199999999999996
060372625013,0.16,2,0.21,2,0.04999999999999999
060372626011,0.0,0,0.45,1,0.45
060372626012,20.58,46,0.0,0,20.58
060372626041,2.28,8,1.42,6,0.8599999999999999
060372626042,0.13,2,0.0,0,0.13
060372626043,0.53,7,1.5,11,0.97
060372626044,0.0,0,0.0,0,0.0
060372626045,1.38,5,1.43,5,0.050000000000000044
060372627041,0.0,0,0.0,0,0.0
060372627042,1.41,9,5.26,8,3.8499999999999996
060372627061,1.96,20,2.17,20,0.20999999999999996
060372627062,2.28,9,4.04,14,1.7600000000000002
060372627063,2.98,7,2.63,8,0.3500000000000001
060372628021,0.09,3,0.27,7,0.18000000000000002
060372628022,5.98,42,5.94,38,0.040000000000000036
060372628023,0.1,1,0.0,0,0.1
060372640001,0.0,0,0.0,0,0.0
060372640002,31.84,69,5.24,18,26.6
060372640003,0.39,2,0.0,0,0.39
060372641021,100.0,138,4.79,20,95.21
060372641022,37.84,36,0.0,0,37.84
060372641031,0.0,0,0.0,0,0.0
060372641032,19.84,20,21.72,21,1.879999999999999
060372643031,9.83,12,27.22,21,17.39
060372643032,1.59,1,0.0,0,1.59
060372643041,18.91,12,19.01,8,0.10000000000000142
060372643042,20.1,21,20.16,16,0.05999999999999872
060372643051,8.0,5,8.57,9,0.5700000000000003
060372643052,1.57,11,1.48,12,0.09000000000000008
060372643053,0.0,0,0.0,0,0.0
060372643061,43.79,139,10.82,27,32.97
060372651001,94.26,118,1.28,3,92.98
060372651002,47.4,109,0.0,0,47.4
060372652011,0.0,0,0.3,1,0.3
060372652012,0.0,0,0.64,1,0.64
060372652031,0.0,0,0.0,0,0.0
060372652032,6.56,4,8.4,5,1.8400000000000007
060372652041,28.83,59,43.32,80,14.490000000000002
060372653011,0.0,0,0.0,0,0.0
060372653012,0.0,0,0.06,1,0.06
060372653031,1.59,1,0.0,0,1.59
060372653032,0.0,0,0.0,0,0.0
060372653033,0.0,0,0.0,0,0.0
060372653041,0.0,0,2.15,1,2.15
060372653042,0.0,0,0.0,0,0.0
060372653061,1.33,1,2.15,2,0.8199999999999998
060372653071,2.93,10,6.04,17,3.11
060372653072,0.0,0,0.0,0,0.0
060372654101,34.13,1,0.0,0,34.13
060372654102,0.82,7,1.2,10,0.38
060372654201,0.26,1,0.0,0,0.26
060372654202,0.73,3,0.9,3,0.17000000000000004
060372655211,2.61,6,35.04,16,32.43
060372655212,0.0,0,0.0,0,0.0
060372655221,7.06,14,22.39,26,15.330000000000002
060372655222,8.92,11,10.56,15,1.6400000000000006
060372655231,6.68,18,8.76,26,2.08
060372655232,40.16,47,17.76,33,22.399999999999995
060372655241,0.31,1,2.08,1,1.77
060372655242,3.58,10,18.06,43,14.479999999999999
060372656011,8.65,24,2.25,7,6.4
060372656012,1.12,5,2.66,9,1.54
060372656021,0.0,0,0.0,0,0.0
060372656022,9.76,16,1.89,1,7.87
060372657011,19.95,62,2.79,33,17.16
060372657021,4.66,1,7.22,3,2.5599999999999996
060372657022,0.0,0,0.0,0,0.0
060372657023,0.49,1,0.0,0,0.49
060372671011,9.5,11,4.65,14,4.85
060372671012,0.19,1,0.0,0,0.19
060372671021,4.19,10,4.65,10,0.45999999999999996
060372671022,6.4,16,4.15,20,2.25
060372672011,11.51,6,6.39,4,5.12
060372672012,11.0,32,24.03,50,13.030000000000001
060372672013,5.08,18,5.37,14,0.29000000000000004
060372672021,26.69,35,16.05,20,10.64
060372672022,4.89,9,7.69,12,2.8000000000000007
060372672023,6.98,22,9.65,27,2.67
060372673001,16.81,44,17.57,49,0.7600000000000016
060372673002,14.58,19,16.67,19,2.0900000000000016
060372673003,2.45,3,2.97,4,0.52
060372674031,4.72,2,14.57,4,9.850000000000001
060372674032,0.0,0,0.0,0,0.0
060372674033,1.63,1,0.0,0,1.63
060372674041,4.07,10,4.05,12,0.020000000000000462
060372674042,30.19,7,45.69,12,15.499999999999996
060372674051,100.0,70,23.06,8,76.94
060372674052,8.05,6,7.41,5,0.6400000000000006
060372674061,46.86,71,7.74,23,39.12
060372675021,8.73,23,14.73,32,6.0
060372675022,1.37,4,0.0,0,1.37
060372675031,16.68,36,12.94,21,3.74
060372675041,9.35,7,1.19,5,8.16
060372675042,5.3,6,5.3,6,0.0
060372676001,0.22,1,0.0,0,0.22
060372676002,14.64,67,21.27,89,6.629999999999999
060372676003,14.74,22,65.2,43,50.46
060372677001,1.75,3,6.76,11,5.01
060372677002,23.83,89,28.76,80,4.930000000000003
060372678001,19.53,18,5.01,8,14.520000000000001
060372678002,11.03,54,15.4,66,4.370000000000001
060372678003,13.01,61,21.18,76,8.17
060372679011,100.0,121,100.0,83,0.0
060372679012,0.0,0,0.0,0,0.0
060372679021,4.24,26,5.26,30,1.0199999999999996
060372679022,2.26,3,1.44,3,0.8199999999999998
060372679023,1.28,4,5.71,10,4.43
060372690001,0.0,0,0.0,0,0.0
060372690002,0.0,0,0.0,0,0.0
060372690003,1.25,3,1.53,2,0.28
060372690004,2.21,20,1.61,12,0.5999999999999999
060372690005,0.0,0,0.0,0,0.0
060372691001,0.19,1,0.0,0,0.19
060372691002,9.11,11,6.16,13,2.9499999999999993
060372691003,9.08,19,15.79,35,6.709999999999999
060372691004,30.51,50,15.39,29,15.120000000000001
060372693001,0.0,0,0.0,0,0.0
060372693002,0.39,2,0.0,0,0.39
060372693003,0.15,1,0.0,0,0.15
060372693004,0.71,2,0.0,0,0.71
060372693005,7.97,30,11.1,43,3.13
060372695001,0.36,3,0.36,3,0.0
060372695002,0.28,1,0.0,0,0.28
060372695003,0.24,3,0.0,0,0.24
060372695004,0.14,1,0.0,0,0.14
060372696011,0.94,1,0.0,0,0.94
060372696012,12.96,12,13.56,10,0.5999999999999996
060372696013,34.47,2,34.1,1,0.36999999999999744
060372696021,1.59,3,2.08,4,0.49
060372696022,2.93,6,3.35,7,0.41999999999999993
060372697001,1.51,12,0.85,7,0.66
060372697002,3.53,9,6.82,11,3.2900000000000005
060372697003,7.94,33,6.23,28,1.71
060372697004,5.35,34,6.55,40,1.2000000000000002
060372698001,6.26,4,5.74,3,0.5199999999999996
060372698002,1.52,2,1.81,3,0.29000000000000004
060372699031,9.48,14,10.06,14,0.5800000000000001
060372699032,13.37,32,14.01,32,0.6400000000000006
060372699051,22.7,34,24.58,41,1.879999999999999
060372699052,15.68,10,12.38,8,3.299999999999999
060372699061,5.01,4,2.05,2,2.96
060372699062,1.05,2,2.05,2,0.9999999999999998
060372699071,0.0,0,0.66,2,0.66
060372699072,16.86,23,11.13,21,5.729999999999999
060372699081,17.59,19,11.18,17,6.41
060372699082,7.09,2,1.74,2,5.35
060372699091,9.83,8,9.89,7,0.0600000000000005
060372699092,13.06,17,10.83,16,2.2300000000000004
060372701011,22.41,44,23.28,59,0.870000000000001
060372701012,1.75,2,1.14,3,0.6100000000000001
060372701021,11.06,23,16.65,27,5.589999999999998
060372701022,10.22,12,3.35,4,6.870000000000001
060372702001,5.21,32,9.65,55,4.44
060372702002,11.31,44,22.42,50,11.110000000000001
060372702003,7.24,45,9.32,50,2.08
060372703001,1.33,17,2.67,30,1.3399999999999999
060372703002,5.2,25,8.66,26,3.46
060372711001,0.17,1,1.17,1,0.9999999999999999
060372711002,0.0,0,1.64,1,1.64
060372711003,0.17,1,3.35,8,3.18
060372712001,1.5,4,4.39,6,2.8899999999999997
060372712002,8.19,44,11.35,62,3.16
060372713001,0.66,3,6.32,6,5.66
060372713002,2.54,9,2.18,5,0.3599999999999999
060372713003,0.86,6,0.92,5,0.06000000000000005
060372713004,1.1,3,1.73,9,0.6299999999999999
060372714001,0.46,2,0.0,0,0.46
060372714002,0.0,0,0.0,0,0.0
060372714003,0.3,4,0.0,1,0.3
060372715001,3.67,4,1.98,2,1.69
060372715002,0.2,1,0.0,0,0.2
060372715003,0.23,1,0.97,3,0.74
060372716001,63.12,24,6.69,2,56.43
060372716002,0.0,0,3.91,1,3.91
060372716003,0.34,23,0.0,0,0.34
060372716004,2.47,3,2.78,4,0.3099999999999996
060372717021,5.34,1,5.7,2,0.3600000000000003
060372717022,5.81,6,7.07,7,1.2600000000000007
060372717023,42.86,12,25.83,9,17.03
060372717031,0.39,1,0.0,0,0.39
060372717032,0.95,1,0.0,0,0.95
060372717033,4.78,7,6.03,9,1.25
060372717041,2.31,7,4.71,11,2.4
060372717042,0.25,1,0.61,1,0.36
060372718011,2.01,9,1.48,7,0.5299999999999998
060372718012,4.58,15,6.49,16,1.9100000000000001
060372718013,0.0,0,1.45,1,1.45
060372718031,10.7,20,12.93,19,2.2300000000000004
060372718032,6.24,8,6.86,8,0.6200000000000001
060372718041,1.84,7,1.3,1,0.54
060372718042,4.92,12,5.51,12,0.5899999999999999
060372719011,1.85,3,1.47,3,0.3800000000000001
060372719012,0.23,1,0.0,0,0.23
060372719013,1.39,5,1.46,6,0.07000000000000006
060372719021,0.25,1,0.0,0,0.25
060372719022,10.17,28,6.76,16,3.41
060372719023,1.84,7,2.13,9,0.2899999999999998
060372721001,1.07,5,0.89,3,0.18000000000000005
060372721002,3.15,17,4.4,24,1.2500000000000004
060372721003,1.56,7,0.93,2,0.63
060372721004,0.25,1,0.25,1,0.0
060372721005,2.59,7,1.62,8,0.9699999999999998
060372722011,1.24,4,3.21,6,1.97
060372722012,0.65,1,0.0,0,0.65
060372722021,3.01,32,2.79,26,0.21999999999999975
060372722022,3.27,9,3.87,10,0.6000000000000001
060372723011,0.0,0,0.0,0,0.0
060372723012,1.53,8,2.22,11,0.6900000000000002
060372723013,0.82,2,0.43,1,0.38999999999999996
060372723021,7.66,25,9.36,37,1.6999999999999993
060372723022,1.33,3,3.76,13,2.4299999999999997
060372731001,0.9,11,1.11,12,0.21000000000000008
060372731002,3.06,2,6.52,3,3.4599999999999995
060372731003,6.62,24,7.98,26,1.3600000000000003
060372732001,19.06,17,22.57,25,3.5100000000000016
060372732002,2.28,4,2.28,4,0.0
060372732003,4.38,12,3.68,11,0.6999999999999997
060372732004,0.34,1,0.73,1,0.38999999999999996
060372733001,2.71,6,11.92,26,9.21
060372733002,1.05,2,1.01,2,0.040000000000000036
060372733003,17.02,48,11.27,34,5.75
060372734031,4.19,13,17.71,33,13.52
060372734032,1.0,2,1.8,3,0.8
060372734041,1.58,4,8.73,8,7.15
060372734042,9.51,18,19.6,24,10.090000000000002
060372735021,2.27,7,6.49,16,4.220000000000001
060372735022,6.27,35,10.08,46,3.8100000000000005
060372735023,15.28,76,19.63,83,4.35
060372736001,8.68,22,6.9,13,1.7799999999999994
060372736002,6.72,14,6.69,15,0.02999999999999936
060372736003,4.32,25,5.65,25,1.33
060372737001,0.0,0,0.0,0,0.0
060372737002,1.55,4,1.5,3,0.050000000000000044
060372737003,5.07,24,4.96,24,0.11000000000000032
060372738001,3.79,24,3.91,25,0.1200000000000001
060372738002,3.86,6,2.94,5,0.9199999999999999
060372738003,8.32,20,6.16,19,2.16
060372739021,1.83,10,1.45,12,0.3800000000000001
060372739022,14.3,29,1.73,3,12.57
060372739023,0.28,1,0.28,1,0.0
060372739024,0.92,5,5.55,13,4.63
060372739025,1.95,14,2.45,18,0.5000000000000002
060372741001,100.0,228,0.98,3,99.02
060372741002,5.27,32,6.88,42,1.6100000000000003
060372741003,100.0,226,45.39,2,54.61
060372741004,30.22,84,21.87,83,8.349999999999998
060372742021,34.11,49,2.78,4,31.33
060372742022,0.36,3,0.0,0,0.36
060372742023,4.59,19,4.04,19,0.5499999999999998
060372742024,0.0,0,0.0,0,0.0
060372751011,5.88,14,5.25,12,0.6299999999999999
060372751021,100.0,67,4.36,19,95.64
060372751022,0.37,1,1.09,1,0.7200000000000001
060372751023,0.92,6,0.77,7,0.15000000000000002
060372752001,4.13,22,1.11,16,3.0199999999999996
060372752002,4.08,29,3.71,26,0.3700000000000001
060372752003,0.11,1,0.34,3,0.23000000000000004
060372753111,1.93,23,2.08,24,0.15000000000000013
060372753112,2.24,13,2.92,15,0.6799999999999997
060372753113,0.87,7,0.28,2,0.59
060372753114,0.92,6,0.64,2,0.28
060372753121,100.0,67,11.24,15,88.76
060372753131,100.0,162,0.0,0,100.0
060372753132,30.19,24,22.63,19,7.560000000000002
060372754001,0.17,5,0.0,2,0.17
060372754002,100.0,220,4.4,13,95.6
060372754003,23.91,70,33.62,61,9.709999999999997
060372755001,11.0,2,11.26,3,0.2599999999999998
060372755002,2.61,11,1.56,7,1.0499999999999998
060372755003,0.15,1,0.0,0,0.15
060372755004,0.0,0,0.0,0,0.0
060372756031,18.15,27,7.27,35,10.879999999999999
060372756032,0.2,2,0.0,0,0.2
060372756033,1.74,13,4.94,31,3.2
060372756041,0.0,0,0.0,0,0.0
060372756042,0.0,0,0.0,0,0.0
060372756043,0.43,1,28.34,31,27.91
060372756051,5.14,18,17.73,19,12.59
060372756052,10.22,6,45.18,23,34.96
060372760001,3.09,9,22.03,31,18.94
060372760002,0.0,0,0.0,0,0.0
060372760003,2.45,5,3.96,7,1.5099999999999998
060372760004,0.31,2,0.36,1,0.04999999999999999
060372760005,0.0,0,0.0,0,0.0
060372761011,21.28,17,21.12,18,0.16000000000000014
060372761012,20.62,4,24.47,6,3.849999999999998
060372761021,1.09,4,0.92,3,0.17000000000000004
060372761022,10.76,16,18.27,18,7.51
060372764001,0.13,1,0.05,1,0.08
060372764002,1.16,1,1.16,1,0.0
060372764003,0.0,0,0.0,0,0.0
060372764004,0.36,1,0.0,0,0.36
060372764005,0.0,0,0.0,0,0.0
060372765001,21.82,14,3.53,8,18.29
060372765002,0.02,1,0.0,0,0.02
060372765003,2.61,15,2.57,15,0.040000000000000036
060372766011,9.01,3,4.45,5,4.56
060372766012,2.68,14,3.74,20,1.06
060372766013,0.3,1,0.53,1,0.23000000000000004
060372766014,5.09,19,4.96,18,0.1299999999999999
060372766051,0.0,0,0.0,0,0.0
060372766052,0.0,0,0.0,0,0.0
060372766061,2.26,1,2.26,1,0.0
060372766062,2.42,4,0.0,0,2.42
060372766071,33.62,4,36.65,3,3.030000000000001
060372766072,0.18,2,0.01,2,0.16999999999999998
060372766081,0.0,0,0.64,2,0.64
060372770001,0.55,2,0.39,1,0.16000000000000003
060372770002,1.79,4,0.89,4,0.9
060372770003,2.29,10,5.59,15,3.3
060372770004,0.24,1,0.0,0,0.24
060372770005,1.85,2,1.85,2,0.0
060372771001,2.74,6,2.86,7,0.11999999999999966
060372771002,2.61,4,0.98,2,1.63
060372771003,25.02,18,13.44,3,11.58
060372772001,100.0,180,8.85,7,91.15
060372772002,8.71,15,35.63,64,26.92
060372774001,4.9,7,14.14,9,9.24
060372774002,0.0,0,11.66,7,11.66
060372780011,9.0,36,22.96,92,13.96
060372780012,3.71,22,8.57,27,4.86
060372781021,0.86,4,0.47,2,0.39
060372781022,1.48,36,3.68,44,2.2
060372781023,3.24,23,4.7,37,1.46
060372911101,0.42,2,0.71,2,0.29
060372911102,2.65,9,1.88,7,0.77
060372911201,2.13,9,3.4,21,1.27
060372911301,6.45,11,6.26,18,0.1900000000000004
060372911302,3.14,5,4.69,7,1.5500000000000003
060372911303,2.37,2,2.05,1,0.3200000000000003
060372912101,7.4,8,5.09,7,2.3100000000000005
060372912102,0.86,5,7.89,34,7.029999999999999
060372912103,3.65,20,4.26,22,0.6099999999999999
060372912201,11.47,21,8.54,14,2.9300000000000015
060372912202,4.93,7,0.98,3,3.9499999999999997
060372912203,3.76,4,2.1,5,1.6599999999999997
060372913001,1.71,3,2.94,4,1.23
060372913002,4.5,6,7.67,10,3.17
060372913003,9.17,5,8.65,2,0.5199999999999996
060372920011,11.6,26,16.07,44,4.470000000000001
060372920012,0.0,0,0.0,0,0.0
060372920021,0.0,0,0.0,0,0.0
060372920022,1.41,2,2.27,2,0.8600000000000001
060372932031,9.82,22,8.48,19,1.3399999999999999
060372932032,0.0,0,0.0,0,0.0
060372932041,5.67,15,5.0,13,0.6699999999999999
060372932042,0.29,1,0.0,0,0.29
060372932051,26.16,34,11.14,23,15.02
060372932052,8.54,12,2.69,3,5.85
060372932061,0.4,1,0.4,1,0.0
060372932062,2.76,9,1.37,2,1.3899999999999997
060372933011,4.48,20,1.46,6,3.0200000000000005
060372933021,0.41,1,1.08,4,0.6700000000000002
060372933022,5.91,9,6.13,11,0.21999999999999975
060372933041,2.51,18,0.56,5,1.9499999999999997
060372933042,11.56,26,14.96,27,3.4000000000000004
060372933061,5.63,26,4.6,20,1.0300000000000002
060372933062,4.3,7,3.76,4,0.54
060372933071,1.13,1,1.41,2,0.28
060372933072,22.3,41,20.09,38,2.210000000000001
060372941101,0.0,0,0.0,0,0.0
060372941102,0.71,3,0.9,3,0.19000000000000006
060372941103,3.53,7,1.88,7,1.65
060372941201,7.25,36,5.46,22,1.79
060372941202,8.33,8,11.57,20,3.24
060372942001,3.67,21,1.51,6,2.16
060372942002,0.0,0,2.14,13,2.14
060372942003,15.78,49,13.88,36,1.8999999999999986
060372943011,2.65,20,3.16,11,0.5100000000000002
060372943012,14.04,14,6.37,13,7.669999999999999
060372943021,5.42,24,5.11,20,0.3099999999999996
060372943022,4.11,27,5.78,29,1.67
060372944101,3.61,15,3.59,19,0.020000000000000018
060372944102,3.34,13,4.02,15,0.6799999999999997
060372944211,4.74,5,25.43,9,20.689999999999998
060372944212,12.34,13,18.09,16,5.75
060372944213,9.1,7,6.52,6,2.58
060372945101,8.68,28,7.48,20,1.1999999999999993
060372945102,1.15,5,2.17,7,1.02
060372945201,10.02,31,10.05,27,0.030000000000001137
060372945202,4.19,11,6.01,13,1.8199999999999994
060372946101,2.65,11,4.99,24,2.3400000000000003
060372946102,4.91,12,6.17,9,1.2599999999999998
060372946201,11.66,8,2.27,17,9.39
060372946202,6.33,32,7.21,27,0.8799999999999999
060372946203,3.89,5,1.7,5,2.1900000000000004
060372947011,7.94,12,4.97,25,2.9700000000000006
060372947012,5.06,28,7.55,87,2.49
060372947013,27.15,88,28.89,97,1.740000000000002
060372948101,13.87,31,11.74,26,2.129999999999999
060372948102,7.21,13,7.79,10,0.5800000000000001
060372948201,14.28,28,17.18,33,2.9000000000000004
060372948202,32.76,39,30.81,32,1.9499999999999993
060372948301,0.55,2,4.37,15,3.8200000000000003
060372948302,3.64,13,6.56,57,2.9199999999999995
060372949001,0.96,5,3.21,22,2.25
060372949002,8.89,20,9.33,19,0.4399999999999995
060372951031,5.5,8,5.37,5,0.1299999999999999
060372951032,17.06,2,17.48,3,0.4200000000000017
060372951033,100.0,74,0.0,0,100.0
060372962101,6.06,10,4.59,8,1.4699999999999998
060372962102,4.79,14,3.59,12,1.2000000000000002
060372962201,9.08,4,9.94,5,0.8599999999999994
060372962202,4.47,11,4.56,12,0.08999999999999986
060372962203,18.1,69,33.73,70,15.629999999999995
060372963001,13.3,30,13.36,27,0.05999999999999872
060372963002,0.52,1,0.0,0,0.52
060372963003,4.0,5,11.6,8,7.6
060372964011,0.0,0,0.81,2,0.81
060372964012,0.22,1,0.22,2,0.0
060372964021,0.0,0,0.0,0,0.0
060372964022,0.4,3,0.39,3,0.010000000000000009
060372964023,0.97,6,1.35,6,0.3800000000000001
060372965001,4.49,17,6.36,20,1.87
060372965002,3.73,10,4.2,13,0.4700000000000002
060372965003,1.48,2,1.31,2,0.16999999999999993
060372966001,10.02,21,13.0,33,2.9800000000000004
060372966002,26.27,65,36.73,101,10.459999999999997
060372966003,7.49,15,15.68,44,8.19
060372966004,6.89,13,8.33,16,1.4400000000000004
060372969011,9.02,21,8.04,18,0.9800000000000004
060372969012,9.34,17,10.92,17,1.58
060372969013,0.0,0,0.0,0,0.0
060372969021,14.31,23,16.31,24,1.9999999999999982
060372969022,0.0,0,0.0,0,0.0
060372969023,0.99,4,1.39,6,0.3999999999999999
060372970011,0.54,3,0.0,0,0.54
060372970012,1.73,10,3.02,20,1.29
060372970021,0.59,1,0.0,0,0.59
060372970022,0.31,1,0.0,0,0.31
060372970023,0.0,0,0.0,0,0.0
060372971101,100.0,164,18.46,67,81.53999999999999
060372971102,4.36,11,5.09,14,0.7299999999999995
060372971201,3.72,14,5.38,20,1.6599999999999997
060372971202,7.65,28,6.1,25,1.5500000000000007
060372972011,5.92,18,4.11,15,1.8099999999999996
060372972012,1.6,3,1.84,4,0.24
060372972021,0.38,2,0.0,0,0.38
060372972022,0.68,3,0.7,3,0.019999999999999907
060372972023,0.0,0,0.0,0,0.0
060372973001,0.33,3,3.81,6,3.48
060372973002,0.37,2,0.18,1,0.19
060372974001,1.06,3,0.66,2,0.4
060372974002,1.06,3,1.0,2,0.06000000000000005
060372974003,7.28,1,0.0,0,7.28
060372975011,0.13,1,0.0,0,0.13
060372975012,0.57,4,0.3,2,0.26999999999999996
060372975013,0.0,0,0.0,0,0.0
060372975021,0.0,0,0.0,0,0.0
060372975022,1.28,4,0.0,0,1.28
060372976011,1.53,5,1.49,5,0.040000000000000036
060372976012,2.93,1,0.0,0,2.93
060372976013,0.0,0,2.93,1,2.93
060372976021,0.18,1,0.18,1,0.0
060372976022,0.32,2,1.22,4,0.8999999999999999
060372976023,0.77,3,0.64,2,0.13
060373001001,0.0,0,0.0,0,0.0
060373001002,0.48,2,0.0,0,0.48
060373001003,0.48,3,0.0,0,0.48
060373001004,0.15,1,0.0,0,0.15
060373002001,3.09,10,1.74,8,1.3499999999999999
060373002002,7.65,7,7.28,4,0.3700000000000001
060373002003,6.54,19,8.23,22,1.6900000000000004
060373002004,0.35,1,0.0,0,0.35
060373002005,7.15,17,4.75,10,2.4000000000000004
060373003011,0.0,0,0.0,0,0.0
060373003012,0.0,0,0.0,0,0.0
060373003013,19.12,33,4.28,26,14.84
